CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-20-01,SX,Alastair,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-20-01,SX,Alastair,1960,"3,500",1.00,"3,500",1.11,"3,877",2.00,"7,755","2,831",24.8%,"10,586","3,684",32.2%,"11,439",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1961,"13,250",1.00,"13,250",1.11,"14,679",2.00,"29,358","12,379",29.3%,"41,737","12,841",30.4%,"42,199",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1962,"9,945",1.00,"9,945",1.11,"11,017",2.00,"22,035","9,599",29.1%,"31,634","10,978",33.3%,"33,013",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1963,"9,000",1.00,"9,000",1.11,"9,971",2.00,"19,941","3,816",15.2%,"23,757","5,113",20.4%,"25,054",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1964,"1,900",1.00,"1,900",1.11,"2,105",2.00,"4,210","1,717",27.7%,"5,927","1,996",32.2%,"6,206",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1965,"7,900",1.00,"7,900",1.11,"8,752",2.00,"17,504","4,847",20.1%,"22,351","6,581",27.3%,"24,085",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1966,"8,400",1.00,"8,400",1.11,"9,306",2.00,"18,612","10,723",35.8%,"29,334","11,357",37.9%,"29,969",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1967,"12,500",1.00,"12,500",1.11,"13,848",2.00,"27,696","16,792",35.4%,"44,488","19,733",41.6%,"47,429",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1968,"15,000",1.00,"15,000",1.11,"16,618",2.00,"33,235","18,094",34.4%,"51,330","19,368",36.8%,"52,603",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1969,"3,000",1.00,"3,000",1.11,"3,324",2.00,"6,647","2,607",27.4%,"9,254","2,883",30.3%,"9,530",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1970,"2,250",1.00,"2,250",1.11,"2,493",2.00,"4,985","2,092",29.2%,"7,078","2,186",30.5%,"7,171",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1971,"1,150",1.00,"1,150",1.11,"1,274",2.00,"2,548","1,215",31.9%,"3,763","1,258",33.0%,"3,806",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1972,"4,000",1.00,"4,000",1.11,"4,431",2.00,"8,863","4,097",30.6%,"12,960","4,540",33.9%,"13,402",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1973,"4,000",1.00,"4,000",1.11,"4,431",2.00,"8,863","5,037",35.4%,"13,899","5,375",37.8%,"14,238",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1974,"1,750",1.00,"1,750",1.11,"1,939",2.00,"3,877","2,522",38.4%,"6,399","2,683",40.9%,"6,561",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1975,600,1.00,600,1.11,665,2.00,"1,329",437,24.5%,"1,766",454,25.5%,"1,783",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1976,"3,000",1.00,"3,000",1.11,"3,324",2.00,"6,647","3,211",31.6%,"9,858","3,506",34.5%,"10,153",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1977,"7,000",1.00,"7,000",1.11,"7,755",2.00,"15,510","7,379",31.0%,"22,889","8,317",34.9%,"23,826",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1978,"9,000",1.00,"9,000",1.11,"9,971",2.00,"19,941","9,808",31.3%,"29,749","11,366",36.3%,"31,307",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1979,"9,000",1.00,"9,000",1.11,"9,971",2.00,"19,941","9,164",30.4%,"29,105","10,221",33.9%,"30,163",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1980,"15,000",1.00,"15,000",1.11,"16,618",2.00,"33,235","13,269",25.6%,"46,504","18,526",35.8%,"51,762",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1981,900,1.00,900,1.11,997,2.00,"1,994",958,31.4%,"2,952","1,056",34.6%,"3,050",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1982,"4,750",1.00,"4,750",1.11,"5,262",2.00,"10,525","6,915",37.6%,"17,440","7,854",42.7%,"18,379",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1983,"6,500",1.00,"6,500",1.11,"7,201",2.00,"14,402","3,250",16.5%,"17,652","5,264",26.8%,"19,666",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1984,"4,000",1.00,"4,000",1.11,"4,431",2.00,"8,863","3,380",25.8%,"12,242","4,220",32.3%,"13,082",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1985,"4,000",1.00,"4,000",1.11,"4,431",2.00,"8,863","3,575",27.6%,"12,438","4,108",31.7%,"12,971",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1986,"10,500",1.00,"10,500",1.11,"11,632",2.00,"23,265","8,577",24.4%,"31,842","11,951",33.9%,"35,216",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1987,"5,000",1.00,"5,000",1.11,"5,539",2.00,"11,078","2,546",18.2%,"13,625","2,904",20.8%,"13,983",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1988,"6,500",1.00,"6,500",1.11,"7,201",2.00,"14,402","8,399",34.3%,"22,801","10,102",41.2%,"24,504",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1989,"5,500",1.36,"7,466",1.11,"8,271",2.00,"16,543","5,377",22.7%,"21,920","7,121",30.1%,"23,664",2.00,3.68,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1990,"5,000",1.00,"5,000",1.11,"5,539",2.00,"11,078","4,352",25.8%,"15,430","5,791",34.3%,"16,869",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1991,"11,000",1.00,"11,000",1.11,"12,186",2.00,"24,373","13,379",32.3%,"37,752","17,113",41.3%,"41,485",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1992,"8,000",1.00,"8,000",1.11,"8,863",2.00,"17,725","13,875",40.4%,"31,601","16,657",48.4%,"34,382",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1993,"7,500",1.00,"7,500",1.11,"8,309",2.00,"16,618","9,498",34.6%,"26,115","10,817",39.4%,"27,435",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1994,"6,500",1.00,"6,500",1.11,"7,201",2.00,"14,402","6,249",27.1%,"20,651","8,646",37.5%,"23,048",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1995,"8,500",1.00,"8,500",1.11,"9,417",2.00,"18,833","12,342",36.0%,"31,175","15,436",45.0%,"34,270",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1996,"12,500",1.00,"12,500",1.11,"13,848",2.00,"27,696","20,343",39.7%,"48,039","23,507",45.9%,"51,203",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1997,"12,000",1.00,"12,000",1.11,"13,294",2.00,"26,588","25,907",44.7%,"52,495","31,392",54.1%,"57,980",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1998,"9,250",1.00,"9,250",1.11,"10,248",2.00,"20,495","5,623",19.6%,"26,118","8,143",28.4%,"28,638",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,1999,"2,500",1.00,"2,500",1.11,"2,770",2.00,"5,539","1,272",17.8%,"6,811","1,590",22.3%,"7,129",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2000,"5,444",1.00,"5,444",1.11,"6,031",2.00,"12,063","6,306",33.6%,"18,369","6,714",35.8%,"18,776",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2001,"8,842",1.00,"8,842",1.11,"9,795",2.00,"19,590","5,715",21.6%,"25,306","6,822",25.8%,"26,412",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2002,"1,958",1.00,"1,958",1.11,"2,169",2.00,"4,337","2,004",30.7%,"6,342","2,182",33.5%,"6,520",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2003,"29,153",1.00,"29,153",1.11,"32,297",2.00,"64,594","13,192",16.2%,"77,787","16,943",20.8%,"81,538",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2004,"7,185",1.00,"7,185",1.11,"7,959",2.00,"15,919","2,912",14.8%,"18,831","3,756",19.1%,"19,675",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2005,"6,002",1.00,"6,002",1.11,"6,649",2.00,"13,298",945,6.2%,"14,242","2,012",13.1%,"15,309",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2006,"5,175",1.00,"5,175",1.11,"5,733",2.00,"11,466","2,494",17.5%,"13,960","2,760",19.4%,"14,226",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2007,"15,806",1.00,"15,806",1.11,"17,510",2.00,"35,021","8,103",16.5%,"43,124","14,213",28.9%,"49,234",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2008,444,1.00,444,1.11,492,2.00,983,291,22.4%,"1,274",318,24.4%,"1,301",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2009,"13,310",1.00,"13,310",1.11,"14,745",2.00,"29,491","1,872",5.7%,"31,362","3,199",9.8%,"32,690",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2010,"35,659",1.00,"35,659",1.11,"39,505",2.00,"79,009","6,692",7.6%,"85,701","9,552",10.8%,"88,561",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2011,"19,958",1.00,"19,958",1.11,"22,110",2.00,"44,220","8,598",15.6%,"52,819","11,018",19.9%,"55,238",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2012,"16,400",1.00,"16,400",1.11,"18,169",2.00,"36,337","7,237",16.2%,"43,574","8,446",18.9%,"44,783",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2013,"13,740",1.00,"13,740",1.11,"15,221",2.00,"30,443","1,730",5.2%,"32,173","2,518",7.6%,"32,961",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2014,"5,229",1.00,"5,229",1.11,"5,793",2.00,"11,586","1,226",9.0%,"12,812","2,005",14.8%,"13,591",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2015,"10,640",1.00,"10,640",1.11,"11,787",2.00,"23,575",855,3.3%,"24,430","2,299",8.9%,"25,874",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2016,"30,025",1.00,"30,025",1.11,"33,263",2.00,"66,526","6,104",7.6%,"72,630","13,906",17.3%,"80,432",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2017,"6,250",1.00,"6,250",1.11,"6,924",2.00,"13,848",130,0.9%,"13,978",761,5.2%,"14,609",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2018,"1,478",1.00,"1,478",1.11,"1,638",2.00,"3,275",170,4.7%,"3,445",334,9.2%,"3,609",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-01,SX,Alastair,2019,"1,942",1.00,"1,942",1.11,"2,151",2.00,"4,302",252,4.9%,"4,554",855,16.6%,"5,157",2.00,5.00,4.51,Alastair,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-20-05,SX,Johnston,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-20-05,SX,Johnston,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-20-05,SX,Johnston,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-20-05,SX,Johnston,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-20-05,SX,Johnston,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-20-05,SX,Johnston,1960,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1961,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1962,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1963,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1964,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1965,2,1.00,2,1.00,2,2.00,4,2,29.6%,6,3,40.2%,7,1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1966,25,1.00,25,1.00,25,2.00,50,60,52.7%,110,63,55.8%,113,1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1967,750,1.00,750,1.00,750,2.00,"1,500","2,017",52.1%,"3,517","2,371",61.2%,"3,871",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1968,750,1.00,750,1.00,750,2.00,"1,500","1,659",50.6%,"3,159","1,775",54.2%,"3,275",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1969,400,1.00,400,1.00,400,2.00,800,581,40.3%,"1,381",642,44.5%,"1,442",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1970,"3,500",1.00,"3,500",1.00,"3,500",2.00,"7,000","5,454",43.0%,"12,454","5,698",44.9%,"12,698",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1971,"5,000",1.00,"5,000",1.00,"5,000",2.00,"10,000","9,152",47.0%,"19,152","9,474",48.6%,"19,474",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1972,"7,500",1.00,"7,500",1.00,"7,500",2.00,"15,000","13,464",45.0%,"28,464","14,918",49.9%,"29,918",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1973,"3,000",1.00,"3,000",1.00,"3,000",2.00,"6,000","7,034",52.1%,"13,034","7,506",55.6%,"13,506",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1974,750,1.00,750,1.00,750,2.00,"1,500","2,133",56.6%,"3,633","2,270",60.2%,"3,770",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1975,"1,000",1.00,"1,000",1.00,"1,000",2.00,"2,000","1,153",36.1%,"3,153","1,199",37.5%,"3,199",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1976,"3,000",1.00,"3,000",1.00,"3,000",2.00,"6,000","5,682",46.6%,"11,682","6,204",50.8%,"12,204",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1977,500,1.00,500,1.00,500,2.00,"1,000",938,45.6%,"1,938","1,057",51.4%,"2,057",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1978,500,1.00,500,1.00,500,2.00,"1,000",991,46.1%,"1,991","1,148",53.4%,"2,148",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1979,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1980,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1981,500,1.00,500,1.01,504,2.00,"1,007",949,46.2%,"1,957","1,047",51.0%,"2,055",1.00,5.00,4.96,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1982,500,1.00,500,1.01,504,2.00,"1,007","1,322",52.9%,"2,330","1,491",59.7%,"2,499",1.00,5.00,4.96,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1983,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1984,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1985,900,1.00,900,1.01,907,2.00,"1,813","1,622",43.6%,"3,435","1,908",51.3%,"3,721",1.00,5.00,4.96,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1986,350,1.00,350,1.01,353,2.00,705,432,32.6%,"1,137",622,46.9%,"1,327",1.00,5.00,4.96,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1987,600,1.00,600,1.01,604,2.00,"1,209",566,30.5%,"1,775",648,34.9%,"1,857",1.00,5.00,4.96,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1988,700,1.00,700,1.01,705,2.00,"1,410","1,510",45.7%,"2,920","1,894",57.3%,"3,304",1.00,5.00,4.96,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1989,300,1.00,300,1.01,302,2.00,604,366,32.9%,970,510,45.8%,"1,114",1.00,5.00,4.96,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1990,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1991,600,1.00,600,1.02,614,2.00,"1,228","1,303",44.1%,"2,531","1,730",58.5%,"2,957",1.00,5.00,4.89,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1992,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1993,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1994,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1995,"6,000",1.00,"6,000",1.02,"6,139",2.00,"12,278","14,086",46.9%,"26,364","17,783",59.2%,"30,061",1.00,5.00,4.89,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1996,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1997,"4,000",1.00,"4,000",1.02,"4,093",2.00,"8,185","10,346",47.2%,"18,531","13,725",62.6%,"21,910",1.00,5.00,4.89,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1998,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,1999,"6,667",1.00,"6,667",1.02,"6,821",2.00,"13,642",772,5.0%,"14,415","1,694",11.0%,"15,336",1.00,5.00,4.89,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2000,"1,250",1.00,"1,250",1.00,"1,250",2.00,"2,500","2,062",43.3%,"4,562","2,267",47.6%,"4,767",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2001,"3,750",1.00,"3,750",1.00,"3,750",2.00,"7,500","4,780",35.8%,"12,280","5,861",43.9%,"13,361",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2002,"3,259",1.00,"3,259",1.00,"3,259",2.00,"6,519","4,265",38.3%,"10,783","4,609",41.4%,"11,127",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2003,"4,167",1.00,"4,167",1.00,"4,167",2.00,"8,333","2,600",22.3%,"10,933","3,326",28.5%,"11,660",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2004,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2005,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2006,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2007,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2008,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2009,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2010,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2011,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2012,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2013,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2014,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2015,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2016,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2017,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2018,"1,172",1.00,"1,172",1.00,"1,172",2.00,"2,344",58,2.4%,"2,402",69,2.9%,"2,413",1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-05,SX,Johnston,2019,140,1.00,140,1.00,140,2.00,280,6,2.0%,286,15,5.0%,295,1.00,5.00,5.00,Johnston,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-20-06,SX,Kitsumkalum,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-20-06,SX,Kitsumkalum,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-20-06,SX,Kitsumkalum,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-20-06,SX,Kitsumkalum,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-20-06,SX,Kitsumkalum,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-20-06,SX,Kitsumkalum,1960,225,1.00,225,1.91,430,2.00,860,660,38.4%,"1,521",859,50.0%,"1,719",2.50,5.00,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1961,600,1.00,600,1.91,"1,147",2.00,"2,294","1,978",45.5%,"4,272","2,051",47.2%,"4,346",2.50,5.00,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1962,600,1.00,600,1.91,"1,147",2.00,"2,294","2,138",45.1%,"4,432","2,445",51.6%,"4,739",2.50,5.00,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1963,400,1.35,542,1.91,"1,036",2.00,"2,073",717,23.6%,"2,789",960,31.7%,"3,033",2.50,3.69,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1964,300,1.35,406,1.91,777,2.00,"1,554","1,332",42.9%,"2,886","1,548",49.9%,"3,102",2.50,3.69,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1965,800,1.00,800,1.91,"1,530",2.00,"3,059","1,658",31.2%,"4,717","2,251",42.4%,"5,310",2.50,5.00,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1966,425,1.00,425,1.91,813,2.00,"1,625","2,189",55.5%,"3,814","2,318",58.8%,"3,944",2.50,5.00,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1967,775,1.00,775,1.91,"1,482",2.00,"2,964","4,590",54.9%,"7,554","5,394",64.5%,"8,358",2.50,5.00,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1968,475,1.00,475,1.91,908,2.00,"1,816","2,260",53.4%,"4,077","2,419",57.1%,"4,236",2.50,5.00,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1969,600,1.00,600,1.91,"1,147",2.00,"2,294","1,835",42.4%,"4,129","2,029",46.9%,"4,323",2.50,5.00,2.62,Kalum,[LOOKUP CU],Sockeye Model,04
